date,time,testing_party,site,subsite,type,body_wave_magnitude,surface_wave_magnitude,explosive_yield,latitude,longitude,purpose,device_type,rock_type,device_position,name,references
901121,165958.4,FR,MUR,,H?,5.4,,36,21.900S,138.980W,,,,,,DI
910308,210200.0,US,NTS,Y,S1,,,l20,,,WR,,,,COSO-BRO,E
910308,210200.0,US,NTS,Y,S1,,,l20,,,WR,,,,COSO-GRA,E
910308,210200.0,US,NTS,Y,S1,,,l20,,,WR,,,,COSO-SIL,E
910404,,US,NTS,,HFT,,,0-150,,,WR,,,,BEXAR,E
910416,,US,NTS,,HFT,,,0-150,,,WR,,,,MONTELO,E
910507,170000.0,FR,MUR,,H?,3.8,,1,,,,,,,,D
910518,171458.5,FR,MUR,,H?,5.1,,16,21.832S,139.014W,,,,,,D
910529,185958.2,FR,MUR,,H?,5.5,,107,22.256S,138.794W,,,,,,E
910614,175957.9,FR,MUR,,H?,5.4,,28,21.944S,138.988W,,,,,,D
910705,180000.0,FR,MUR,,H?,3.8,,0.3,,,,,,,,D
910715,180958.3,FR,MUR,,H?,5.3,,34,21.877S,138.963W,,,,,,E
910815,,US,NTS,,HFT,,,l20,,,WR,,,,FLOYDADA,E
910914,,US,NTS,,HFT,,,0-150,,,WR,,,,HOYA,E
910919,,US,NTS,,UNN,,,l20,,,WE,,,,DISTANTZ,E
911018,,US,NTS,,HFT,,,0-150,,,WR,,,,LUBBOCK,E
911126,,GB,NTS,,HFT,,,l20,,,,,,,BRISTOL,E
920326,,US,NTS,,HFT,,,0-150,,,WR,,,,JUNCTION,E
920430,,US,NTS,,UNN,,,l20,,,WE,,,,dFORTUNE,E
920521,045957.4,PC,LNR,,NDG,6.6,70,-1800,41.583N,088.880E,,,,,,N
920619,,US,NTS,,HFT,,,l20,,,WR,,,,VICTORIA,E
920623,140000.0,US,NTS,Y,S1,,,l20,,,WR,,,,GALENA-Y,E
920623,140000.0,US,NTS,Y,S1,,,l20,,,WR,,,,GALENA-O,E
920623,140000.0,US,NTS,Y,S1,,,l20,,,WR,,,,GALENA-G,E
920918,170000.0,US,NTS,,UNN,4.4,,l20,37.207N,116.210W,WE,,,,HUNTERST,E
920923,,US,NTS,,HFT,,,l20,,,WR,,,,DIVIDER,E
920925,804000.0,PC,LNR,,NDG,5.4,,1-2,,,,,,,,N
931005,020000,PC,LNR,,NDG,5.8,,,41.7N,088.6E,,,,,,
940610,062600,PC,LNR,,NDG,5.7,,,41.64N,088.86E,,,,,,C
941007,032558.2,PC,LNR,,,,,,41.55N,089.07E,,,,,,R
950515,040559.6,PC,LNR,,NDG,5.7,,,41.630N,088.870E,,,,,,G
950817,005959.3,PC,LNR,,NDG,5.5,,,41.600N,088.860E,,,,,,G
950905,213000.4,FR,MUR,,NDG,4.7,,,21.850S,138.940W,,,,,,G
951001,232959.4,FR,FAN,,NDG,5.2,3.9,,22.250S,138.760W,,,,,,G
951027,220000.0,FR,MUR,,NDG,5.3,,60,21.820S,139.050W,,,,,,G
951121,212959.9,FR,MUR,,NDG,4.6,,,21.900S,138.960W,,,,,,G
951227,212959.8,FR,MUR,,NDG,5.0,,,21.800S,139.090W,,,,,,G
960127,212959.5,FR,FAN,,NDG,5.1,,,22.270S,138.780W,,,,,,G
960608,025559.4,PC,LNR,,NDG,5.7,4.0,,41.65N,88.76E,,,,,,G
960729,014859.1,PC,LNR,,NDG,4.7,,,41.69N,88.35E,,,,,,G
980511,101344.2,IN,RAJ,,NDG,5.1,3.6,43,27.072N,71.761E,,,,,SHAKTI1,Gi
980511,101344.2,IN,RAJ,,NDG,,,12,27.072N,71.761E,,,,,SHAKTI2,Gi
980511,101344.2,IN,RAJ,,NDG,,,0.2,27.072N,71.761E,,,,,SHATKI3,Gi
980513,0651,IN,RAJ,,NDG,3?,,0.5,27.1N,71.7E,,,,,SHAKTI4,i
980513,0651,IN,RAJ,,NDG,3?,,0.3,27.1N,71.7E,,,,,SHATLI5,i
980528,101617.6,PK,CHA,,NDG,4.9,3.6,?,28.903N,64.893E,,,,,,G
980528,101617.6,PK,CHA,,NDG,4.9,3.6,?,28.903N,64.893E,,,,,,G
980530,065506.3,PK,CHA,,NDG,4.3,,?,28.513N,63.865E,,,,,,G
061009,013528,NK,,,UNN,4.2,,1-10,41.294N,129.134E,,,,,,L
